svspp,cruise6,station,stratum,tow,svvessel,est_year,est_month,est_day,season,biomass_kg,abundance,haul_id,EPU,hex_id,five_year_period,hauls,spfgr
102,199702,259,1160,7,AL,1997,4,0,Spring,2,6,199702_259,GB,417,1995,29,3
102,199702,264,1220,4,AL,1997,4,0,Spring,2,8,199702_264,SS,407,1995,23,3
102,199702,271,1210,2,AL,1997,4,0,Spring,1.9,7,199702_271,SS,365,1995,20,3
102,199702,272,1200,2,AL,1997,4,0,Spring,0.1,1,199702_272,GB,375,1995,25,3
102,199702,276,1220,2,AL,1997,4,0,Spring,0.3,1,199702_276,GOM,333,1995,40,3
102,199702,278,1290,2,AL,1997,4,0,Spring,0.2,1,199702_278,GOM,344,1995,18,3
102,199702,279,1360,3,AL,1997,4,0,Spring,1.5,4,199702_279,GOM,334,1995,11,3
102,199702,280,1290,7,AL,1997,4,0,Spring,0.4,1,199702_280,GOM,334,1995,11,3
102,199702,282,1240,3,AL,1997,4,0,Spring,0.5,2,199702_282,GOM,323,1995,14,3
102,199702,283,1240,1,AL,1997,4,0,Spring,3.1,10,199702_283,GOM,312,1995,14,3
102,199702,284,1240,2,AL,1997,4,0,Spring,0.8,8,199702_284,GOM,291,1995,15,3
102,199702,286,1260,4,AL,1997,4,0,Spring,11.5,80,199702_286,GOM,239,1995,27,3
102,199702,287,1260,2,AL,1997,4,0,Spring,60,498,199702_287,GOM,239,1995,27,3
102,199702,292,1260,5,AL,1997,4,0,Spring,10.1,63,199702_292,GOM,239,1995,27,3
102,199702,293,1260,3,AL,1997,4,0,Spring,0.4,1,199702_293,GOM,250,1995,31,3
102,199702,296,1400,3,AL,1997,4,0,Spring,4.4,27,199702_296,GOM,229,1995,14,3
102,199702,297,1400,1,AL,1997,4,0,Spring,3.3,25,199702_297,GOM,240,1995,17,3
102,199702,298,1270,3,AL,1997,4,0,Spring,3.4,13,199702_298,GOM,240,1995,17,3
102,199702,299,1270,2,AL,1997,4,0,Spring,3,9,199702_299,GOM,250,1995,31,3
102,199702,300,1270,4,AL,1997,4,0,Spring,5.6,10,199702_300,GOM,250,1995,31,3
102,199702,301,1370,5,AL,1997,4,0,Spring,1.6,6,199702_301,GOM,271,1995,14,3
102,199702,302,1370,4,AL,1997,4,0,Spring,1.4,11,199702_302,GOM,261,1995,26,3
102,199702,303,1380,1,AL,1997,4,0,Spring,0.8,6,199702_303,GOM,261,1995,26,3
102,199702,304,1400,2,AL,1997,4,0,Spring,1.2,6,199702_304,GOM,251,1995,6,3
102,199702,305,1380,4,AL,1997,4,0,Spring,1.7,9,199702_305,GOM,272,1995,14,3
102,199702,306,1390,4,AL,1997,4,0,Spring,0.5,2,199702_306,GOM,314,1995,14,3
102,199702,307,1390,3,AL,1997,4,0,Spring,0.1,2,199702_307,GOM,304,1995,7,3
102,199702,308,1390,2,AL,1997,4,0,Spring,0.6,2,199702_308,GOM,325,1995,17,3
102,199702,309,1380,5,AL,1997,4,0,Spring,1.1,1,199702_309,GOM,325,1995,17,3
102,199702,311,1380,3,AL,1997,4,0,Spring,4.9,11,199702_311,SS,346,1995,16,3
102,199702,312,1390,1,AL,1997,4,0,Spring,0.9,3,199702_312,SS,357,1995,11,3
102,199702,313,1351,1,AL,1997,4,0,Spring,0.4,1,199702_313,SS,378,1995,5,3
102,199702,317,1340,1,AL,1997,4,0,Spring,1.8,8,199702_317,SS,398,1995,9,3
102,199702,322,1340,2,AL,1997,4,0,Spring,3.3,13,199702_322,SS,387,1995,19,3
102,199702,323,1340,5,AL,1997,4,0,Spring,8.4,28,199702_323,SS,387,1995,19,3
102,199702,327,1360,4,AL,1997,4,0,Spring,0.8,3,199702_327,SS,377,1995,15,3
102,199702,329,1360,1,AL,1997,4,0,Spring,0.7,1,199702_329,GOM,345,1995,11,3
102,199702,330,1360,7,AL,1997,4,0,Spring,3.5,5,199702_330,GOM,345,1995,11,3
102,199702,331,1360,2,AL,1997,4,0,Spring,5.8,8,199702_331,GOM,324,1995,11,3
102,199702,332,1380,2,AL,1997,4,0,Spring,1.4,3,199702_332,GOM,335,1995,8,3
102,199702,333,1370,2,AL,1997,4,0,Spring,1.5,3,199702_333,GOM,324,1995,11,3
102,199702,334,1280,3,AL,1997,4,0,Spring,3.3,5,199702_334,GOM,313,1995,20,3
102,199702,335,1280,7,AL,1997,4,0,Spring,0.1,2,199702_335,GOM,313,1995,20,3
102,199702,336,1370,3,AL,1997,4,0,Spring,0.8,6,199702_336,GOM,292,1995,18,3
102,199702,337,1370,1,AL,1997,4,0,Spring,3.6,15,199702_337,GOM,292,1995,18,3
102,199706,193,1240,2,AL,1997,10,0,Fall,0.7,2,199706_193,GOM,280,1995,31,3
102,199706,229,1160,2,AL,1997,10,0,Fall,1.7,5,199706_229,GB,406,1995,19,3
102,199706,230,1160,5,AL,1997,10,0,Fall,0.3,1,199706_230,GB,417,1995,29,3
102,199706,245,1220,2,AL,1997,10,0,Fall,1.3,3,199706_245,SS,386,1995,26,3
102,199706,253,1210,2,AL,1997,10,0,Fall,2.4,16,199706_253,GB,354,1995,29,3
102,199706,255,1290,1,AL,1997,10,0,Fall,2.5,2,199706_255,GOM,333,1995,40,3
102,199706,256,1220,1,AL,1997,10,0,Fall,0.3,1,199706_256,GOM,333,1995,40,3
102,199706,257,1210,3,AL,1997,10,0,Fall,5.3,38,199706_257,GB,333,1995,40,3
102,199706,258,1200,2,AL,1997,10,0,Fall,0.2,2,199706_258,GB,333,1995,40,3
102,199706,259,1290,7,AL,1997,10,0,Fall,0.6,1,199706_259,GB,333,1995,40,3
102,199706,265,1230,1,AL,1997,10,0,Fall,9.4,35,199706_265,GB,322,1995,28,3
102,199706,266,1240,5,AL,1997,10,0,Fall,5.2,13,199706_266,GOM,312,1995,14,3
102,199706,267,1240,3,AL,1997,10,0,Fall,1.4,5,199706_267,GOM,323,1995,14,3
102,199706,271,1340,4,AL,1997,10,0,Fall,0.1,2,199706_271,SS,387,1995,19,3
102,199706,272,1340,1,AL,1997,10,0,Fall,1.6,10,199706_272,SS,387,1995,19,3
102,199706,275,1360,1,AL,1997,10,0,Fall,0.8,2,199706_275,GOM,366,1995,15,3
102,199706,277,1240,4,AL,1997,10,0,Fall,10.3,19,199706_277,GOM,323,1995,14,3
102,199706,278,1280,1,AL,1997,10,0,Fall,9.2,17,199706_278,GOM,302,1995,19,3
102,199706,279,1240,6,AL,1997,10,0,Fall,11.7,29,199706_279,GOM,302,1995,19,3
102,199706,280,1280,4,AL,1997,10,0,Fall,5,10,199706_280,GOM,281,1995,22,3
102,199706,281,1240,1,AL,1997,10,0,Fall,4.3,7,199706_281,GOM,270,1995,20,3
102,199706,282,1230,2,AL,1997,10,0,Fall,4.3,27,199706_282,GOM,270,1995,20,3
102,199706,291,1260,4,AL,1997,10,0,Fall,0.6,4,199706_291,GOM,239,1995,27,3
102,199706,292,1270,4,AL,1997,10,0,Fall,9.6,56,199706_292,GOM,260,1995,36,3
102,199706,293,1280,6,AL,1997,10,0,Fall,9.3,33,199706_293,GOM,260,1995,36,3
102,199706,294,1270,3,AL,1997,10,0,Fall,7.3,16,199706_294,GOM,260,1995,36,3
102,199706,295,1280,5,AL,1997,10,0,Fall,9.5,17,199706_295,GOM,281,1995,22,3
102,199706,296,1370,1,AL,1997,10,0,Fall,4.7,15,199706_296,GOM,292,1995,18,3
102,199706,297,1370,2,AL,1997,10,0,Fall,4.6,28,199706_297,GOM,292,1995,18,3
102,199706,298,1370,4,AL,1997,10,0,Fall,0.9,5,199706_298,GOM,282,1995,12,3
102,199706,299,1370,5,AL,1997,10,0,Fall,0.1,1,199706_299,GOM,303,1995,18,3
102,199706,300,1380,4,AL,1997,10,0,Fall,2.4,13,199706_300,GOM,293,1995,16,3
102,199706,301,1380,1,AL,1997,10,0,Fall,0.7,8,199706_301,GOM,303,1995,18,3
102,199706,302,1370,3,AL,1997,10,0,Fall,14.9,33,199706_302,GOM,313,1995,20,3
102,199706,303,1360,2,AL,1997,10,0,Fall,1.7,4,199706_303,GOM,345,1995,11,3
102,199706,304,1360,3,AL,1997,10,0,Fall,0.5,1,199706_304,GOM,356,1995,13,3
102,199706,305,1360,6,AL,1997,10,0,Fall,0.7,1,199706_305,GOM,356,1995,13,3
102,199706,307,1340,3,AL,1997,10,0,Fall,0.2,3,199706_307,SS,367,1995,23,3
102,199706,309,1351,2,AL,1997,10,0,Fall,0.2,1,199706_309,SS,388,1995,16,3
102,199706,310,1340,6,AL,1997,10,0,Fall,0.3,4,199706_310,SS,388,1995,16,3
102,199706,316,1390,4,AL,1997,10,0,Fall,1e-04,1,199706_316,SS,346,1995,16,3
102,199706,319,1390,3,AL,1997,10,0,Fall,1.3,7,199706_319,GOM,325,1995,17,3
102,199706,321,1390,1,AL,1997,10,0,Fall,0.1,1,199706_321,GOM,325,1995,17,3
102,199706,322,1400,2,AL,1997,10,0,Fall,0.5,5,199706_322,GOM,272,1995,14,3
102,199706,323,1400,1,AL,1997,10,0,Fall,0.5,4,199706_323,GOM,272,1995,14,3
102,199706,324,1380,5,AL,1997,10,0,Fall,1.3,9,199706_324,GOM,261,1995,26,3
102,199706,325,1380,3,AL,1997,10,0,Fall,11.5,33,199706_325,GOM,261,1995,26,3
102,199706,326,1260,3,AL,1997,10,0,Fall,1,5,199706_326,GOM,261,1995,26,3
102,199706,327,1280,3,AL,1997,10,0,Fall,9.2,25,199706_327,GOM,261,1995,26,3
102,199706,328,1270,2,AL,1997,10,0,Fall,2.6,17,199706_328,GOM,250,1995,31,3
102,199706,329,1270,1,AL,1997,10,0,Fall,0.8,8,199706_329,GOM,250,1995,31,3
102,199706,330,1400,3,AL,1997,10,0,Fall,12.7,92,199706_330,GOM,229,1995,14,3
102,199706,331,1260,5,AL,1997,10,0,Fall,0.5,2,199706_331,GOM,250,1995,31,3
102,199706,332,1260,2,AL,1997,10,0,Fall,2.7,14,199706_332,GOM,250,1995,31,3
102,199706,333,1260,1,AL,1997,10,0,Fall,6.2,30,199706_333,GOM,239,1995,27,3
102,199706,338,1280,7,AL,1997,10,0,Fall,0.6,2,199706_338,GOM,270,1995,20,3
102,199706,339,1280,2,AL,1997,10,0,Fall,4.6,6,199706_339,GOM,291,1995,15,3
102,199802,205,1130,8,AL,1998,3,0,Spring,0.5,1,199802_205,GB,311,1995,19,3
102,199802,206,1130,6,AL,1998,3,0,Spring,1,2,199802_206,GB,311,1995,19,3
102,199802,212,1250,4,AL,1998,3,0,Spring,0.3,1,199802_212,GB,280,1995,31,3
102,199802,213,1230,1,AL,1998,3,0,Spring,0.5,2,199802_213,GB,270,1995,20,3
102,199802,218,1270,4,AL,1998,3,0,Spring,5.1,22,199802_218,GOM,260,1995,36,3
102,199802,220,1270,2,AL,1998,3,0,Spring,6.6,28,199802_220,GOM,260,1995,36,3
102,199802,221,1260,1,AL,1998,3,0,Spring,0.6,1,199802_221,GOM,260,1995,36,3
102,199802,222,1260,3,AL,1998,3,0,Spring,0.5,2,199802_222,GOM,250,1995,31,3
102,199802,235,1280,4,AL,1998,4,0,Spring,1.4,2,199802_235,GOM,291,1995,15,3
102,199802,236,1240,4,AL,1998,4,0,Spring,4.3,14,199802_236,GOM,291,1995,15,3
102,199802,237,1240,5,AL,1998,4,0,Spring,0.7,1,199802_237,GOM,312,1995,14,3
102,199802,238,1220,4,AL,1998,4,0,Spring,3.3,13,199802_238,GB,333,1995,40,3
102,199802,239,1210,1,AL,1998,4,0,Spring,1.5,2,199802_239,GB,322,1995,28,3
102,199802,247,1240,1,AL,1998,4,0,Spring,2.6,9,199802_247,GB,301,1995,8,3
102,199802,248,1230,2,AL,1998,4,0,Spring,2.5,4,199802_248,GB,301,1995,8,3
102,199802,259,1160,7,AL,1998,4,0,Spring,0.2,1,199802_259,GB,385,1995,25,3
102,199802,260,1160,5,AL,1998,4,0,Spring,0.2,1,199802_260,GB,385,1995,25,3
102,199802,262,1160,9,AL,1998,4,0,Spring,1.5,2,199802_262,GB,385,1995,25,3
102,199802,264,1160,1,AL,1998,4,0,Spring,0.1,1,199802_264,GB,427,1995,11,3
102,199802,266,1180,1,AL,1998,4,0,Spring,0.1,1,199802_266,SS,417,1995,29,3
102,199802,270,1160,10,AL,1998,4,0,Spring,0.5,1,199802_270,GB,396,1995,20,3
102,199802,271,1160,3,AL,1998,4,0,Spring,0.7,2,199802_271,GB,396,1995,20,3
102,199802,273,1200,1,AL,1998,4,0,Spring,0.1,1,199802_273,GB,354,1995,29,3
102,199802,274,1210,4,AL,1998,4,0,Spring,1.4,3,199802_274,GOM,354,1995,29,3
102,199802,277,1290,9,AL,1998,4,0,Spring,0.7,1,199802_277,SS,365,1995,20,3
102,199802,278,1290,2,AL,1998,4,0,Spring,1.3,2,199802_278,SS,365,1995,20,3
102,199802,281,1220,2,AL,1998,4,0,Spring,7.8,9,199802_281,SS,386,1995,26,3
102,199802,282,1300,3,AL,1998,4,0,Spring,1.6,2,199802_282,SS,386,1995,26,3
102,199802,293,1360,8,AL,1998,4,0,Spring,0.4,1,199802_293,SS,387,1995,19,3
102,199802,295,1340,4,AL,1998,4,0,Spring,0.1,1,199802_295,SS,398,1995,9,3
102,199802,303,1340,1,AL,1998,4,0,Spring,1e-04,1,199802_303,SS,388,1995,16,3
102,199802,304,1340,6,AL,1998,4,0,Spring,0.7,2,199802_304,GOM,377,1995,15,3
102,199802,310,1260,9,AL,1998,4,0,Spring,10.5,70,199802_310,GOM,239,1995,27,3
102,199802,311,1260,7,AL,1998,4,0,Spring,9.4,62,199802_311,GOM,260,1995,36,3
102,199802,312,1280,9,AL,1998,4,0,Spring,5.2,20,199802_312,GOM,260,1995,36,3
102,199802,313,1260,4,AL,1998,4,0,Spring,9.7,66,199802_313,GOM,250,1995,31,3
102,199802,316,1400,3,AL,1998,4,0,Spring,9.8,50,199802_316,GOM,229,1995,14,3
102,199802,317,1260,2,AL,1998,4,0,Spring,7.6,46,199802_317,GOM,229,1995,14,3
102,199802,318,1270,3,AL,1998,4,0,Spring,6.7,19,199802_318,GOM,261,1995,26,3
102,199802,319,1370,8,AL,1998,4,0,Spring,4.4,20,199802_319,GOM,261,1995,26,3
102,199802,320,1370,2,AL,1998,4,0,Spring,0.6,4,199802_320,GOM,282,1995,12,3
102,199802,321,1370,5,AL,1998,4,0,Spring,2.6,6,199802_321,GOM,271,1995,14,3
102,199802,322,1280,1,AL,1998,4,0,Spring,0.7,2,199802_322,GOM,292,1995,18,3
102,199802,323,1280,5,AL,1998,4,0,Spring,3.8,7,199802_323,GOM,292,1995,18,3
102,199802,324,1370,1,AL,1998,4,0,Spring,1,6,199802_324,GOM,292,1995,18,3
102,199802,325,1280,7,AL,1998,4,0,Spring,0.9,2,199802_325,GOM,281,1995,22,3
102,199802,327,1260,8,AL,1998,4,0,Spring,10.1,33,199802_327,GOM,260,1995,36,3
102,199802,328,1280,10,AL,1998,4,0,Spring,1.8,4,199802_328,GOM,270,1995,20,3
102,199802,329,1240,8,AL,1998,4,0,Spring,3.7,23,199802_329,GOM,270,1995,20,3
102,199802,331,1240,9,AL,1998,4,0,Spring,7.1,47,199802_331,GOM,302,1995,19,3
102,199802,332,1240,7,AL,1998,4,0,Spring,3.9,37,199802_332,GOM,302,1995,19,3
102,199802,333,1240,3,AL,1998,4,0,Spring,0.5,4,199802_333,GOM,323,1995,14,3
102,199802,334,1240,2,AL,1998,4,0,Spring,1.4,2,199802_334,GOM,323,1995,14,3
102,199802,335,1280,2,AL,1998,4,0,Spring,0.5,2,199802_335,GOM,302,1995,19,3
102,199802,337,1280,3,AL,1998,4,0,Spring,1.1,2,199802_337,GOM,302,1995,19,3
102,199802,338,1370,7,AL,1998,4,0,Spring,0.4,3,199802_338,GOM,313,1995,20,3
102,199802,339,1370,6,AL,1998,4,0,Spring,4.2,7,199802_339,GOM,313,1995,20,3
102,199802,340,1370,4,AL,1998,4,0,Spring,0.6,2,199802_340,GOM,313,1995,20,3
102,199802,342,1290,3,AL,1998,4,0,Spring,1e-04,1,199802_342,GOM,334,1995,11,3
102,199802,343,1360,7,AL,1998,4,0,Spring,1.3,3,199802_343,GOM,334,1995,11,3
102,199802,344,1360,3,AL,1998,4,0,Spring,0.7,2,199802_344,GOM,334,1995,11,3
102,199802,345,1360,9,AL,1998,4,0,Spring,4.3,6,199802_345,GOM,345,1995,11,3
102,199802,348,1360,2,AL,1998,4,0,Spring,1.4,2,199802_348,GOM,356,1995,13,3
102,199802,349,1360,10,AL,1998,4,0,Spring,0.7,1,199802_349,GOM,356,1995,13,3
102,199802,351,1390,7,AL,1998,4,0,Spring,0.1,1,199802_351,SS,357,1995,11,3
102,199802,352,1390,3,AL,1998,4,0,Spring,1.3,2,199802_352,SS,357,1995,11,3
102,199802,355,1390,6,AL,1998,4,0,Spring,1,2,199802_355,GOM,325,1995,17,3
102,199802,356,1390,4,AL,1998,4,0,Spring,0.3,2,199802_356,GOM,314,1995,14,3
102,199802,358,1390,5,AL,1998,4,0,Spring,0.1,1,199802_358,GOM,304,1995,7,3
102,199802,359,1390,2,AL,1998,4,0,Spring,1.4,5,199802_359,GOM,314,1995,14,3
102,199802,360,1380,2,AL,1998,4,0,Spring,0.3,1,199802_360,GOM,314,1995,14,3
102,199802,362,1380,1,AL,1998,4,0,Spring,1.1,5,199802_362,GOM,314,1995,14,3
102,199802,363,1380,6,AL,1998,4,0,Spring,1.7,3,199802_363,GOM,314,1995,14,3
102,199802,364,1380,7,AL,1998,4,0,Spring,0.7,2,199802_364,GOM,314,1995,14,3
102,199802,365,1370,3,AL,1998,4,0,Spring,1.2,3,199802_365,GOM,303,1995,18,3
102,199802,366,1380,4,AL,1998,4,0,Spring,1,3,199802_366,GOM,282,1995,12,3
102,199802,367,1380,5,AL,1998,4,0,Spring,1.1,7,199802_367,GOM,293,1995,16,3
102,199802,368,1380,8,AL,1998,4,0,Spring,0.6,7,199802_368,GOM,282,1995,12,3
102,199802,369,1270,5,AL,1998,4,0,Spring,7.7,29,199802_369,GOM,261,1995,26,3
102,199802,370,1400,2,AL,1998,4,0,Spring,8.5,38,199802_370,GOM,251,1995,6,3
102,199802,371,1270,1,AL,1998,4,0,Spring,0.6,6,199802_371,GOM,261,1995,26,3
102,199802,372,1400,5,AL,1998,4,0,Spring,2.3,12,199802_372,GOM,240,1995,17,3
102,199802,373,1400,1,AL,1998,4,0,Spring,3.4,17,199802_373,GOM,240,1995,17,3
102,199802,374,1400,4,AL,1998,4,0,Spring,0.2,5,199802_374,GOM,240,1995,17,3
102,199804,184,1130,1,AL,1998,10,0,Fall,0.1,1,199804_184,GB,321,1995,21,3
102,199804,216,1240,1,AL,1998,10,0,Fall,0.2,3,199804_216,GOM,270,1995,20,3
102,199804,217,1240,5,AL,1998,10,0,Fall,1,1,199804_217,GOM,291,1995,15,3
102,199804,219,1240,6,AL,1998,10,0,Fall,7,18,199804_219,GOM,291,1995,15,3
102,199804,220,1240,2,AL,1998,10,0,Fall,5.1,9,199804_220,GOM,312,1995,14,3
102,199804,221,1240,3,AL,1998,10,0,Fall,1.6,5,199804_221,GOM,312,1995,14,3
102,199804,222,1220,1,AL,1998,10,0,Fall,2,5,199804_222,GOM,333,1995,40,3
102,199804,223,1210,2,AL,1998,10,0,Fall,12.9,48,199804_223,GB,333,1995,40,3
102,199804,224,1210,4,AL,1998,10,0,Fall,5.6,35,199804_224,GB,333,1995,40,3
102,199804,225,1200,3,AL,1998,10,0,Fall,0.3,2,199804_225,GB,333,1995,40,3
102,199804,228,1210,1,AL,1998,10,0,Fall,20.6,102,199804_228,GB,354,1995,29,3
102,199804,229,1220,4,AL,1998,10,0,Fall,2,4,199804_229,GOM,333,1995,40,3
102,199804,230,1220,2,AL,1998,10,0,Fall,15.3,28,199804_230,GOM,354,1995,29,3
102,199804,231,1220,3,AL,1998,10,0,Fall,4.7,8,199804_231,GOM,354,1995,29,3
102,199804,247,1160,9,AL,1998,10,0,Fall,3.4,9,199804_247,SS,417,1995,29,3
102,199804,248,1290,1,AL,1998,10,0,Fall,0.3,1,199804_248,SS,438,1995,17,3
102,199804,249,1180,1,AL,1998,10,0,Fall,1,2,199804_249,SS,438,1995,17,3
102,199804,255,1290,8,AL,1998,10,0,Fall,0.7,2,199804_255,SS,407,1995,23,3
102,199804,256,1210,3,AL,1998,10,0,Fall,0.8,2,199804_256,GB,407,1995,23,3
102,199804,268,1340,1,AL,1998,10,0,Fall,2.7,21,199804_268,SS,377,1995,15,3
102,199804,269,1340,3,AL,1998,10,0,Fall,0.8,2,199804_269,SS,377,1995,15,3
102,199804,270,1340,4,AL,1998,10,0,Fall,0.3,1,199804_270,SS,377,1995,15,3
102,199804,277,1390,1,AL,1998,10,0,Fall,0.3,2,199804_277,SS,346,1995,16,3
102,199804,278,1390,6,AL,1998,10,0,Fall,0.2,1,199804_278,GOM,325,1995,17,3
102,199804,280,1390,7,AL,1998,10,0,Fall,1e-04,1,199804_280,GOM,325,1995,17,3
102,199804,282,1390,3,AL,1998,10,0,Fall,0.7,6,199804_282,GOM,293,1995,16,3
102,199804,284,1360,5,AL,1998,10,0,Fall,6.9,8,199804_284,GOM,324,1995,11,3
102,199804,285,1360,2,AL,1998,10,0,Fall,1.3,2,199804_285,GOM,335,1995,8,3
102,199804,289,1360,7,AL,1998,10,0,Fall,0.8,1,199804_289,GOM,366,1995,15,3
102,199804,291,1360,4,AL,1998,10,0,Fall,1.5,4,199804_291,GOM,355,1995,9,3
102,199804,293,1290,2,AL,1998,10,0,Fall,1.5,4,199804_293,GOM,344,1995,18,3
102,199804,294,1290,6,AL,1998,10,0,Fall,3.1,2,199804_294,GOM,323,1995,14,3
102,199804,295,1290,5,AL,1998,10,0,Fall,2.8,2,199804_295,GOM,323,1995,14,3
102,199804,296,1280,1,AL,1998,10,0,Fall,2.3,4,199804_296,GOM,302,1995,19,3
102,199804,297,1240,4,AL,1998,10,0,Fall,5,13,199804_297,GOM,302,1995,19,3
102,199804,298,1280,6,AL,1998,10,0,Fall,2.2,3,199804_298,GOM,281,1995,22,3
102,199804,299,1280,3,AL,1998,10,0,Fall,1.8,3,199804_299,GOM,292,1995,18,3
102,199804,300,1370,1,AL,1998,10,0,Fall,6.9,18,199804_300,GOM,271,1995,14,3
102,199804,301,1280,2,AL,1998,10,0,Fall,1.7,5,199804_301,GOM,250,1995,31,3
102,199804,302,1270,2,AL,1998,10,0,Fall,5.5,50,199804_302,GOM,250,1995,31,3
102,199804,303,1270,1,AL,1998,10,0,Fall,5.6,26,199804_303,GOM,250,1995,31,3
102,199804,304,1280,7,AL,1998,10,0,Fall,8.7,15,199804_304,GOM,271,1995,14,3
102,199804,305,1270,5,AL,1998,10,0,Fall,20.1,68,199804_305,GOM,260,1995,36,3
102,199804,312,1280,5,AL,1998,11,0,Fall,13,35,199804_312,GOM,260,1995,36,3
102,199804,313,1270,3,AL,1998,11,0,Fall,15.2,66,199804_313,GOM,260,1995,36,3
102,199804,314,1260,3,AL,1998,11,0,Fall,6.1,18,199804_314,GOM,239,1995,27,3
102,199804,315,1260,5,AL,1998,11,0,Fall,44.6,287,199804_315,GOM,239,1995,27,3
102,199804,318,1260,4,AL,1998,11,0,Fall,22.2,141,199804_318,GOM,239,1995,27,3
102,199804,321,1260,6,AL,1998,11,0,Fall,27.8,163,199804_321,GOM,239,1995,27,3
102,199804,324,1260,2,AL,1998,11,0,Fall,11.7,86,199804_324,GOM,229,1995,14,3
102,199804,326,1400,1,AL,1998,11,0,Fall,18.9,220,199804_326,GOM,229,1995,14,3
102,199804,327,1400,5,AL,1998,11,0,Fall,11.2,88,199804_327,GOM,229,1995,14,3
102,199804,328,1260,7,AL,1998,11,0,Fall,0.7,4,199804_328,GOM,250,1995,31,3
102,199804,329,1400,6,AL,1998,11,0,Fall,5,51,199804_329,GOM,240,1995,17,3
102,199804,331,1400,7,AL,1998,11,0,Fall,0.8,6,199804_331,GOM,240,1995,17,3
102,199804,332,1270,4,AL,1998,11,0,Fall,1.5,16,199804_332,GOM,261,1995,26,3
102,199804,333,1380,5,AL,1998,11,0,Fall,1.2,8,199804_333,GOM,261,1995,26,3
102,199804,334,1380,7,AL,1998,11,0,Fall,0.9,8,199804_334,GOM,261,1995,26,3
102,199804,335,1400,3,AL,1998,11,0,Fall,0.7,11,199804_335,GOM,272,1995,14,3
102,199804,337,1400,4,AL,1998,11,0,Fall,0.7,7,199804_337,GOM,272,1995,14,3
102,199804,338,1380,9,AL,1998,11,0,Fall,0.7,5,199804_338,GOM,272,1995,14,3
102,199804,339,1380,6,AL,1998,11,0,Fall,1.1,7,199804_339,GOM,293,1995,16,3
102,199804,340,1380,4,AL,1998,11,0,Fall,0.9,10,199804_340,GOM,303,1995,18,3
102,199804,341,1380,8,AL,1998,11,0,Fall,2.7,9,199804_341,GOM,303,1995,18,3
102,199804,342,1380,3,AL,1998,11,0,Fall,0.2,1,199804_342,GOM,282,1995,12,3
102,199804,343,1370,4,AL,1998,11,0,Fall,1.1,4,199804_343,GOM,282,1995,12,3
102,199804,344,1370,5,AL,1998,11,0,Fall,7.2,23,199804_344,GOM,282,1995,12,3
102,199804,345,1370,2,AL,1998,11,0,Fall,0.5,1,199804_345,GOM,292,1995,18,3
102,199804,346,1370,3,AL,1998,11,0,Fall,2.6,8,199804_346,GOM,303,1995,18,3
102,199902,192,1230,3,AL,1999,4,0,Spring,1.7,8,199902_192,GB,280,1995,31,3
102,199902,195,1230,2,AL,1999,4,0,Spring,0.2,4,199902_195,GOM,270,1995,20,3
102,199902,196,1240,4,AL,1999,4,0,Spring,1.9,3,199902_196,GOM,280,1995,31,3
102,199902,200,1230,1,AL,1999,4,0,Spring,1.3,3,199902_200,GB,301,1995,8,3
102,199902,214,1280,7,AL,1999,4,0,Spring,2.2,4,199902_214,GOM,281,1995,22,3
102,199902,215,1240,2,AL,1999,4,0,Spring,0.3,1,199902_215,GOM,302,1995,19,3
102,199902,216,1240,5,AL,1999,4,0,Spring,0.9,7,199902_216,GOM,312,1995,14,3
102,199902,217,1210,4,AL,1999,4,0,Spring,2,11,199902_217,GB,333,1995,40,3
102,199902,218,1240,6,AL,1999,4,0,Spring,0.1,1,199902_218,GOM,333,1995,40,3
102,199902,219,1240,1,AL,1999,4,0,Spring,1,1,199902_219,GOM,333,1995,40,3
102,199902,221,1220,2,AL,1999,4,0,Spring,2.2,4,199902_221,GOM,344,1995,18,3
102,199902,239,1130,6,AL,1999,4,0,Spring,0.3,1,199902_239,GB,363,1995,23,3
102,199902,242,1160,9,AL,1999,4,0,Spring,0.8,1,199902_242,GB,395,1995,13,3
102,199902,243,1160,5,AL,1999,4,0,Spring,5,7,199902_243,GB,385,1995,25,3
102,199902,244,1160,3,AL,1999,4,0,Spring,1.3,4,199902_244,GB,385,1995,25,3
102,199902,246,1210,1,AL,1999,4,0,Spring,0.3,1,199902_246,SS,365,1995,20,3
102,199902,247,1220,4,AL,1999,4,0,Spring,0.1,1,199902_247,GOM,354,1995,29,3
102,199902,250,1290,6,AL,1999,4,0,Spring,1.1,1,199902_250,SS,365,1995,20,3
102,199902,252,1290,5,AL,1999,4,0,Spring,7.7,9,199902_252,SS,386,1995,26,3
102,199902,254,1160,4,AL,1999,4,0,Spring,5.5,13,199902_254,GB,396,1995,20,3
102,199902,255,1160,6,AL,1999,4,0,Spring,0.9,1,199902_255,GB,417,1995,29,3
102,199902,256,1160,7,AL,1999,4,0,Spring,3.8,8,199902_256,GB,417,1995,29,3
102,199902,257,1160,2,AL,1999,4,0,Spring,0.5,1,199902_257,GB,406,1995,19,3
102,199902,265,1220,1,AL,1999,4,0,Spring,4.9,13,199902_265,SS,407,1995,23,3
102,199902,266,1210,5,AL,1999,4,0,Spring,0.5,1,199902_266,GB,396,1995,20,3
